threshold,train_balanced_accuracy,selected
0.0,0.5,False
0.000581714935215774,0.5,False
0.0005828657877734438,0.5033112582781457,False
0.0005854738998809258,0.5066225165562914,False
0.0006196402062569152,0.5099337748344371,False
0.0006537579435579756,0.5132450331125827,False
0.0006681109958619766,0.5165562913907285,False
0.0007255727745001612,0.5198675496688742,False
0.0007420041397238581,0.5231788079470199,False
0.000752732901638733,0.5264900662251656,False
0.0007551890238524696,0.5298013245033113,False
0.0007960068171121395,0.5331125827814569,False
0.0008199958426150043,0.5364238410596026,False
0.0008431652931994825,0.5397350993377483,False
0.000905905563171348,0.543046357615894,False
0.0009328342562661715,0.5463576158940397,False
0.0009663493151846019,0.5496688741721855,False
0.0010166731373493444,0.5529801324503312,False
0.001060912957173933,0.5562913907284768,False
0.0011302723348422126,0.5596026490066225,False
0.0011337271069479923,0.5629139072847682,False
0.0011408729140871315,0.5662251655629139,False
0.001158598298485464,0.5695364238410596,False
0.0011990263354735217,0.5728476821192053,False
0.0012036108798107082,0.576158940397351,False
0.001275079894350802,0.5794701986754967,False
0.0013321088523397888,0.5827814569536424,False
0.0013590187233051933,0.5860927152317881,False
0.00136012759484447,0.5894039735099338,False
0.0013688554247432679,0.5927152317880795,False
0.0013992842195519623,0.5960264900662252,False
0.0014059231884402297,0.5993377483443708,False
0.0014210763247590572,0.6026490066225165,False
0.0014409601374239407,0.6059602649006622,False
0.001443764019421866,0.609271523178808,False
0.0014472701125844993,0.6125827814569537,False
0.0014553191716286224,0.6158940397350994,False
0.001459749101249235,0.619205298013245,False
0.0014714588922233286,0.6225165562913907,False
0.0015274700662867306,0.6258278145695364,False
0.0015399745441014381,0.6291390728476821,False
0.0015464102253410076,0.6324503311258278,False
0.0015544239606816673,0.6357615894039735,False
0.0015550462597905827,0.6390728476821192,False
0.001561332868553179,0.6423841059602649,False
0.0015771285797233218,0.6456953642384106,False
0.0016309626643840117,0.6490066225165563,False
0.001641880450344725,0.652317880794702,False
0.0016516113838139612,0.6556291390728477,False
0.0016853224992110273,0.6589403973509934,False
0.0017306429143973327,0.6622516556291391,False
0.0017757884962138492,0.6655629139072847,False
0.0017866144368779762,0.6688741721854304,False
0.0018165411185650162,0.6721854304635762,False
0.0019056470508777938,0.6754966887417219,False
0.001921932904220801,0.6788079470198676,False
0.0019311851182351042,0.6821192052980132,False
0.0019481723844186655,0.685430463576159,False
0.002043570805144205,0.6887417218543046,False
0.002125710043475284,0.6920529801324503,False
0.0021405414429971053,0.695364238410596,False
0.0021548885573855737,0.6986754966887417,False
0.0021624398758576238,0.7019867549668874,False
0.002193947592864068,0.705298013245033,False
0.002365661516290641,0.7086092715231789,False
0.002428934684434309,0.7119205298013245,False
0.0024560679687845146,0.7152317880794702,False
0.0024570080873436728,0.7185430463576159,False
0.0024595072070746305,0.7218543046357616,False
0.002485497365137574,0.7251655629139073,False
0.002586709348403278,0.7284768211920529,False
0.0026015191019927663,0.7317880794701986,False
0.002632793810149239,0.7350993377483444,False
0.002635786253912793,0.7384105960264901,False
0.002650538517460286,0.7417218543046358,False
0.0027133013558998517,0.7450331125827815,False
0.0027278161632642637,0.7483443708609272,False
0.0027524461481038477,0.7516556291390728,False
0.0027767485165483387,0.7549668874172186,False
0.0027972176726958472,0.7582781456953642,False
0.003051449878679099,0.7615894039735099,False
0.0033437689254616366,0.7649006622516556,False
0.0034205403721039836,0.7682119205298013,False
0.0036008101078901177,0.7715231788079471,False
0.003681145459771391,0.7748344370860927,False
0.0038927047495612857,0.7781456953642384,False
0.004100407109640322,0.7814569536423841,False
0.004411084514848414,0.7847682119205298,False
0.004494542188374813,0.7880794701986755,False
0.004515444090367142,0.7913907284768211,False
0.004654914227417265,0.794701986754967,False
0.004665352125521822,0.7980132450331126,False
0.004859932439860277,0.8013245033112583,False
0.004875418434029564,0.804635761589404,False
0.0049523480725296165,0.8079470198675497,False
0.005096578670185712,0.8112582781456954,False
0.005584546177306047,0.814569536423841,False
0.005638875164455436,0.8178807947019868,False
0.005683284418752815,0.8211920529801324,False
0.005756129194143613,0.8245033112582781,False
0.0058084710840802965,0.8278145695364238,False
0.007075696533964696,0.8311258278145696,False
0.007397063627666468,0.8344370860927153,False
0.007856080690586794,0.8377483443708609,False
0.00793918712890856,0.8410596026490067,False
0.00797089687118629,0.8443708609271523,False
0.008493961971184811,0.847682119205298,False
0.008680371768596262,0.8509933774834437,False
0.009076673279166203,0.8543046357615893,False
0.00967281326870737,0.8576158940397351,False
0.00967805410948959,0.8609271523178808,False
0.01093615152313154,0.8315153876119985,False
0.011282341434967855,0.8348266458901441,False
0.011437937033020835,0.8381379041682898,False
0.013514805697116291,0.8414491624464355,False
0.013933001673723338,0.8120373977405532,False
0.014927555859185095,0.8153486560186989,False
0.015085598591429815,0.8186599142968445,False
0.016234002516995562,0.8219711725749903,False
0.016720929008337083,0.8252824308531359,False
0.017551792631769904,0.8285936891312816,False
0.01762343185928714,0.7991819244253993,False
0.017704791910560336,0.802493182703545,False
0.018521365521330824,0.7730814179976626,False
0.019659441186096634,0.7763926762758083,False
0.020351047754205577,0.779703934553954,False
0.02055106915097807,0.7830151928320996,False
