threshold,train_balanced_accuracy,selected
0.0,0.5,False
0.000581714935215774,0.5,False
0.0005828657877734438,0.503731343283582,False
0.0005854738998809258,0.5074626865671642,False
0.0006196402062569152,0.5111940298507462,False
0.0006537579435579756,0.5149253731343284,False
0.0006681109958619766,0.5186567164179104,False
0.0007255727745001612,0.5223880597014925,False
0.0007420041397238581,0.5261194029850746,False
0.000752732901638733,0.5298507462686567,False
0.0007551890238524696,0.5335820895522388,False
0.0007960068171121395,0.5373134328358209,False
0.0008199958426150043,0.5410447761194029,False
0.0008431652931994825,0.5447761194029851,False
0.000905905563171348,0.5485074626865671,False
0.0009328342562661715,0.5522388059701493,False
0.0009663493151846019,0.5559701492537313,False
0.0010166731373493444,0.5597014925373134,False
0.0011302723348422126,0.5634328358208955,False
0.0011337271069479923,0.5671641791044776,False
0.0011990263354735217,0.5708955223880597,False
0.0013321088523397888,0.5746268656716418,False
0.0013590187233051933,0.5783582089552239,False
0.00136012759484447,0.582089552238806,False
0.0014472701125844993,0.585820895522388,False
0.0014553191716286224,0.5895522388059702,False
0.001459749101249235,0.5932835820895522,False
0.0016309626643840117,0.5970149253731343,False
0.0017306429143973327,0.6007462686567164,False
0.0018165411185650162,0.6044776119402985,False
0.0019056470508777938,0.6082089552238806,False
0.0019481723844186655,0.6119402985074627,False
0.002125710043475284,0.6156716417910448,False
0.0021405414429971053,0.6194029850746269,False
0.0021548885573855737,0.6231343283582089,False
0.0021624398758576238,0.6268656716417911,False
0.002193947592864068,0.6305970149253731,False
0.002365661516290641,0.6343283582089552,False
0.002428934684434309,0.6380597014925373,False
0.0024560679687845146,0.6417910447761194,False
0.0024570080873436728,0.6455223880597015,False
0.0024595072070746305,0.6492537313432836,False
0.002485497365137574,0.6529850746268657,False
0.0026015191019927663,0.6567164179104478,False
0.002632793810149239,0.6604477611940298,False
0.002650538517460286,0.664179104477612,False
0.0027524461481038477,0.667910447761194,False
0.0027972176726958472,0.6716417910447761,False
0.0033437689254616366,0.6753731343283582,False
0.0034205403721039836,0.6791044776119403,False
0.0036008101078901177,0.6828358208955224,False
0.003681145459771391,0.6865671641791045,False
0.004100407109640322,0.6902985074626866,False
0.00432638550841382,0.6940298507462687,False
0.004411084514848414,0.6977611940298507,False
0.004494542188374813,0.7014925373134329,False
0.004515444090367142,0.7052238805970149,False
0.004665352125521822,0.708955223880597,False
0.004859932439860277,0.7126865671641791,False
0.004875418434029564,0.7164179104477612,False
0.004906515326435497,0.7201492537313433,False
0.0049523480725296165,0.7238805970149254,False
0.005096578670185712,0.7276119402985075,False
0.00543278623347745,0.7313432835820896,False
0.005481250276432848,0.7350746268656716,False
0.005638875164455436,0.7388059701492538,False
0.005675336332661735,0.7425373134328358,False
0.005736273282752356,0.7462686567164178,False
0.005938089271558342,0.75,False
0.006271468837745342,0.7537313432835822,False
0.0066609037078309286,0.7574626865671642,False
0.00746852867728145,0.7611940298507462,False
0.007617251811087755,0.7649253731343284,False
0.00764117809581584,0.7686567164179104,False
0.007783951293785479,0.7723880597014925,False
0.007830123090296561,0.7761194029850746,False
0.007842674863531233,0.7798507462686567,False
0.008198699550673736,0.7835820895522387,False
0.008551444603254679,0.7873134328358209,False
0.008680371768596262,0.791044776119403,False
0.008722222732976627,0.7947761194029851,False
0.008756914110741995,0.7985074626865671,False
0.008935957697175426,0.8022388059701493,False
0.009427976016591878,0.8059701492537313,False
0.00967281326870737,0.8097014925373134,False
0.009883724237352818,0.8134328358208955,False
0.01093615152313154,0.8171641791044777,False
0.010982195303830117,0.8208955223880596,False
0.011282341434967855,0.8246268656716418,False
0.011437937033020835,0.8283582089552239,False
0.01169262102220131,0.832089552238806,False
0.012966253228301215,0.835820895522388,False
0.013514805697116291,0.8395522388059702,False
0.013933001673723338,0.8132364493322859,False
0.014095275620528659,0.816967792615868,False
0.014382303250176818,0.8206991358994501,False
0.014927555859185095,0.8244304791830321,False
0.015085598591429815,0.8281618224666143,False
0.016234002516995562,0.8318931657501963,False
0.016720929008337083,0.8356245090337784,False
0.017551792631769904,0.8393558523173605,False
0.01762343185928714,0.8130400628436764,False
0.017704791910560336,0.8167714061272584,False
0.018521365521330824,0.7904556166535742,False
0.019659441186096634,0.7941869599371563,False
0.020351047754205577,0.7979183032207384,False
0.02055106915097807,0.8016496465043205,False
0.02134265599414254,0.8053809897879025,False
0.021463624772810608,0.8091123330714847,False
0.02202426606702107,0.8128436763550668,False
0.022468803402583743,0.8165750196386488,False
0.022520543084287987,0.8203063629222309,False
0.023739281200068005,0.8240377062058131,False
0.025101408027196803,0.8277690494893951,False
0.02535239724754244,0.8315003927729772,False
0.02630814198319808,0.8352317360565593,False
0.027557055476249606,0.8389630793401414,False
0.027583999159072833,0.8426944226237234,False
0.02791098376224729,0.8464257659073056,False
0.028062768951747703,0.8501571091908877,False
0.028845254280808856,0.8538884524744697,False
0.03126259353089943,0.8576197957580518,False
0.03241809650967023,0.861351139041634,False
0.03420231709786289,0.865082482325216,False
0.03428290817637383,0.868813825608798,False
0.034690157167818626,0.8725451688923802,False
0.034941466911717706,0.8762765121759623,False
0.03700231430700262,0.8800078554595443,False
0.03788156796386317,0.8837391987431265,False
